"time","lat","lon","depth","sst"
2000-05-01,-28.875,310.875,0,22.9499988555908
2000-05-01,-28.875,311.125,0,22.8599987030029
2000-05-01,-28.875,311.375,0,22.8799991607666
2000-05-01,-28.875,311.625,0,23.1299991607666
2000-05-01,-28.875,311.875,0,23.5599994659424
2000-05-01,-28.875,312.125,0,23.9799995422363
2000-05-01,-28.625,311.125,0,22.8500003814697
2000-05-01,-28.625,311.375,0,22.8299999237061
2000-05-01,-28.625,311.625,0,22.9899997711182
2000-05-01,-28.625,311.875,0,23.3599987030029
2000-05-01,-28.625,312.125,0,23.8500003814697
2000-05-01,-28.375,311.375,0,22.8099994659424
2000-05-01,-28.375,311.625,0,22.9099998474121
2000-05-01,-28.375,311.875,0,23.2299995422363
2000-05-01,-28.375,312.125,0,23.7799987792969
2000-05-01,-28.125,311.375,0,22.8400001525879
2000-05-01,-28.125,311.625,0,22.9499988555908
2000-05-01,-28.125,311.875,0,23.1999988555908
2000-05-01,-28.125,312.125,0,23.7600002288818
2000-05-01,-27.875,311.625,0,23.1099987030029
2000-05-01,-27.875,311.875,0,23.3699989318848
2000-05-01,-27.875,312.125,0,23.939998626709
2000-05-01,-27.625,311.625,0,22.8699989318848
2000-05-01,-27.625,311.875,0,23.189998626709
2000-05-01,-27.625,312.125,0,23.8099994659424
2000-05-01,-27.375,311.625,0,22.75
2000-05-01,-27.375,311.875,0,23.0399990081787
2000-05-01,-27.375,312.125,0,23.6599998474121
2000-05-01,-27.125,311.625,0,22.6999988555908
2000-05-01,-27.125,311.875,0,22.939998626709
2000-05-01,-27.125,312.125,0,23.5299987792969
2000-05-01,-26.875,311.375,0,22.8899993896484
2000-05-01,-26.875,311.625,0,22.8299999237061
2000-05-01,-26.875,311.875,0,22.9899997711182
2000-05-01,-26.875,312.125,0,23.5100002288818
2000-05-01,-26.625,311.375,0,23.0100002288818
2000-05-01,-26.625,311.625,0,23.0599994659424
2000-05-01,-26.625,311.875,0,23.189998626709
2000-05-01,-26.625,312.125,0,23.6299991607666
2000-05-01,-26.375,311.375,0,23.2399997711182
2000-05-01,-26.375,311.625,0,23.4099998474121
2000-05-01,-26.375,311.875,0,23.5799999237061
2000-05-01,-26.375,312.125,0,23.9200000762939
2000-05-01,-26.125,311.625,0,23.939998626709
2000-05-01,-26.125,311.875,0,24.1099987030029
2000-05-01,-26.125,312.125,0,24.3699989318848
2000-05-01,-25.875,311.625,0,24.5399990081787
2000-05-01,-25.875,311.875,0,24.7099990844727
2000-05-01,-25.875,312.125,0,24.8799991607666
2000-05-02,-28.875,310.875,0,22.9599990844727
2000-05-02,-28.875,311.125,0,22.9200000762939
2000-05-02,-28.875,311.375,0,22.9599990844727
2000-05-02,-28.875,311.625,0,23.2899990081787
2000-05-02,-28.875,311.875,0,23.689998626709
2000-05-02,-28.875,312.125,0,24.1000003814697
2000-05-02,-28.625,311.125,0,22.8299999237061
2000-05-02,-28.625,311.375,0,22.8299999237061
2000-05-02,-28.625,311.625,0,23.0900001525879
2000-05-02,-28.625,311.875,0,23.4599990844727
2000-05-02,-28.625,312.125,0,23.9499988555908
2000-05-02,-28.375,311.375,0,22.7799987792969
2000-05-02,-28.375,311.625,0,23
2000-05-02,-28.375,311.875,0,23.3500003814697
2000-05-02,-28.375,312.125,0,23.8799991607666
2000-05-02,-28.125,311.375,0,22.7999992370605
2000-05-02,-28.125,311.625,0,23.019998550415
2000-05-02,-28.125,311.875,0,23.2399997711182
2000-05-02,-28.125,312.125,0,23.7600002288818
2000-05-02,-27.875,311.625,0,22.9300003051758
2000-05-02,-27.875,311.875,0,23.1399993896484
2000-05-02,-27.875,312.125,0,23.6800003051758
2000-05-02,-27.625,311.625,0,22.75
2000-05-02,-27.625,311.875,0,22.9499988555908
2000-05-02,-27.625,312.125,0,23.5299987792969
2000-05-02,-27.375,311.625,0,22.6199989318848
2000-05-02,-27.375,311.875,0,22.8299999237061
2000-05-02,-27.375,312.125,0,23.4200000762939
2000-05-02,-27.125,311.625,0,22.5
2000-05-02,-27.125,311.875,0,22.7199993133545
2000-05-02,-27.125,312.125,0,23.3099994659424
2000-05-02,-26.875,311.375,0,22.5900001525879
2000-05-02,-26.875,311.625,0,22.5799999237061
2000-05-02,-26.875,311.875,0,22.7899990081787
2000-05-02,-26.875,312.125,0,23.3599987030029
2000-05-02,-26.625,311.375,0,22.6700000762939
2000-05-02,-26.625,311.625,0,22.7600002288818
2000-05-02,-26.625,311.875,0,23
2000-05-02,-26.625,312.125,0,23.519998550415
2000-05-02,-26.375,311.375,0,22.8400001525879
2000-05-02,-26.375,311.625,0,23.0599994659424
2000-05-02,-26.375,311.875,0,23.3400001525879
2000-05-02,-26.375,312.125,0,23.7999992370605
2000-05-02,-26.125,311.625,0,23.6000003814697
2000-05-02,-26.125,311.875,0,23.8099994659424
2000-05-02,-26.125,312.125,0,24.25
2000-05-02,-25.875,311.625,0,24.2299995422363
2000-05-02,-25.875,311.875,0,24.4300003051758
2000-05-02,-25.875,312.125,0,24.769998550415
2000-05-03,-28.875,310.875,0,23.1000003814697
2000-05-03,-28.875,311.125,0,23.1099987030029
2000-05-03,-28.875,311.375,0,23.1999988555908
2000-05-03,-28.875,311.625,0,23.7899990081787
2000-05-03,-28.875,311.875,0,24.2600002288818
2000-05-03,-28.875,312.125,0,24.7099990844727
2000-05-03,-28.625,311.125,0,22.7899990081787
2000-05-03,-28.625,311.375,0,22.8199996948242
2000-05-03,-28.625,311.625,0,23.3999996185303
2000-05-03,-28.625,311.875,0,23.8799991607666
2000-05-03,-28.625,312.125,0,24.439998626709
2000-05-03,-28.375,311.375,0,22.769998550415
2000-05-03,-28.375,311.625,0,23.2999992370605
2000-05-03,-28.375,311.875,0,23.7600002288818
2000-05-03,-28.375,312.125,0,24.3400001525879
2000-05-03,-28.125,311.375,0,22.7799987792969
2000-05-03,-28.125,311.625,0,23.2399997711182
2000-05-03,-28.125,311.875,0,23.5799999237061
2000-05-03,-28.125,312.125,0,24.1499996185303
2000-05-03,-27.875,311.625,0,22.9899997711182
2000-05-03,-27.875,311.875,0,23.2299995422363
2000-05-03,-27.875,312.125,0,23.7899990081787
2000-05-03,-27.625,311.625,0,22.7299995422363
2000-05-03,-27.625,311.875,0,22.8899993896484
2000-05-03,-27.625,312.125,0,23.4300003051758
2000-05-03,-27.375,311.625,0,22.3699989318848
2000-05-03,-27.375,311.875,0,22.5299987792969
2000-05-03,-27.375,312.125,0,23.0499992370605
2000-05-03,-27.125,311.625,0,22.269998550415
2000-05-03,-27.125,311.875,0,22.439998626709
2000-05-03,-27.125,312.125,0,22.9699993133545
2000-05-03,-26.875,311.375,0,22.5100002288818
2000-05-03,-26.875,311.625,0,22.3799991607666
2000-05-03,-26.875,311.875,0,22.5499992370605
2000-05-03,-26.875,312.125,0,23.0699996948242
2000-05-03,-26.625,311.375,0,22.6099987030029
2000-05-03,-26.625,311.625,0,22.5699996948242
2000-05-03,-26.625,311.875,0,22.75
2000-05-03,-26.625,312.125,0,23.2299995422363
2000-05-03,-26.375,311.375,0,22.75
2000-05-03,-26.375,311.625,0,22.8599987030029
2000-05-03,-26.375,311.875,0,23.0399990081787
2000-05-03,-26.375,312.125,0,23.4899997711182
2000-05-03,-26.125,311.625,0,23.3899993896484
2000-05-03,-26.125,311.875,0,23.4899997711182
2000-05-03,-26.125,312.125,0,23.8899993896484
2000-05-03,-25.875,311.625,0,23.9699993133545
2000-05-03,-25.875,311.875,0,24.1199989318848
2000-05-03,-25.875,312.125,0,24.3999996185303
2000-05-04,-28.875,310.875,0,23.0299987792969
2000-05-04,-28.875,311.125,0,23.019998550415
2000-05-04,-28.875,311.375,0,23.1700000762939
2000-05-04,-28.875,311.625,0,23.75
2000-05-04,-28.875,311.875,0,24.2600002288818
2000-05-04,-28.875,312.125,0,24.689998626709
2000-05-04,-28.625,311.125,0,22.75
2000-05-04,-28.625,311.375,0,22.8299999237061
2000-05-04,-28.625,311.625,0,23.3999996185303
2000-05-04,-28.625,311.875,0,23.9200000762939
2000-05-04,-28.625,312.125,0,24.439998626709
2000-05-04,-28.375,311.375,0,22.7399997711182
2000-05-04,-28.375,311.625,0,23.2600002288818
2000-05-04,-28.375,311.875,0,23.75
2000-05-04,-28.375,312.125,0,24.3099994659424
2000-05-04,-28.125,311.375,0,22.7399997711182
2000-05-04,-28.125,311.625,0,23.1499996185303
2000-05-04,-28.125,311.875,0,23.5599994659424
2000-05-04,-28.125,312.125,0,24.1000003814697
2000-05-04,-27.875,311.625,0,22.9300003051758
2000-05-04,-27.875,311.875,0,23.189998626709
2000-05-04,-27.875,312.125,0,23.6999988555908
2000-05-04,-27.625,311.625,0,22.6299991607666
2000-05-04,-27.625,311.875,0,22.8299999237061
2000-05-04,-27.625,312.125,0,23.3199996948242
2000-05-04,-27.375,311.625,0,22.2899990081787
2000-05-04,-27.375,311.875,0,22.4499988555908
2000-05-04,-27.375,312.125,0,22.9200000762939
2000-05-04,-27.125,311.625,0,22.1999988555908
2000-05-04,-27.125,311.875,0,22.3599987030029
2000-05-04,-27.125,312.125,0,22.8400001525879
2000-05-04,-26.875,311.375,0,22.4499988555908
2000-05-04,-26.875,311.625,0,22.3199996948242
2000-05-04,-26.875,311.875,0,22.4300003051758
2000-05-04,-26.875,312.125,0,22.8999996185303
2000-05-04,-26.625,311.375,0,22.6299991607666
2000-05-04,-26.625,311.625,0,22.5299987792969
2000-05-04,-26.625,311.875,0,22.6199989318848
2000-05-04,-26.625,312.125,0,23.0499992370605
2000-05-04,-26.375,311.375,0,22.75
2000-05-04,-26.375,311.625,0,22.7299995422363
2000-05-04,-26.375,311.875,0,22.7899990081787
2000-05-04,-26.375,312.125,0,23.1599998474121
2000-05-04,-26.125,311.625,0,23.1599998474121
2000-05-04,-26.125,311.875,0,23.1099987030029
2000-05-04,-26.125,312.125,0,23.3999996185303
2000-05-04,-25.875,311.625,0,23.6999988555908
2000-05-04,-25.875,311.875,0,23.6000003814697
2000-05-04,-25.875,312.125,0,23.7799987792969
2000-05-05,-28.875,310.875,0,22.2999992370605
2000-05-05,-28.875,311.125,0,22.25
2000-05-05,-28.875,311.375,0,22.4599990844727
2000-05-05,-28.875,311.625,0,23.0100002288818
2000-05-05,-28.875,311.875,0,23.6099987030029
2000-05-05,-28.875,312.125,0,24.0900001525879
2000-05-05,-28.625,311.125,0,22.2099990844727
2000-05-05,-28.625,311.375,0,22.3199996948242
2000-05-05,-28.625,311.625,0,22.8400001525879
2000-05-05,-28.625,311.875,0,23.3999996185303
2000-05-05,-28.625,312.125,0,23.9499988555908
2000-05-05,-28.375,311.375,0,22.3999996185303
2000-05-05,-28.375,311.625,0,22.8400001525879
2000-05-05,-28.375,311.875,0,23.3500003814697
2000-05-05,-28.375,312.125,0,23.9300003051758
2000-05-05,-28.125,311.375,0,22.5699996948242
2000-05-05,-28.125,311.625,0,22.9099998474121
2000-05-05,-28.125,311.875,0,23.3599987030029
2000-05-05,-28.125,312.125,0,23.9499988555908
2000-05-05,-27.875,311.625,0,22.9799995422363
2000-05-05,-27.875,311.875,0,23.2899990081787
2000-05-05,-27.875,312.125,0,23.8599987030029
2000-05-05,-27.625,311.625,0,22.9699993133545
2000-05-05,-27.625,311.875,0,23.2199993133545
2000-05-05,-27.625,312.125,0,23.7299995422363
2000-05-05,-27.375,311.625,0,22.9599990844727
2000-05-05,-27.375,311.875,0,23.1399993896484
2000-05-05,-27.375,312.125,0,23.5799999237061
2000-05-05,-27.125,311.625,0,23.1199989318848
2000-05-05,-27.125,311.875,0,23.269998550415
2000-05-05,-27.125,312.125,0,23.6000003814697
2000-05-05,-26.875,311.375,0,23.5299987792969
2000-05-05,-26.875,311.625,0,23.439998626709
2000-05-05,-26.875,311.875,0,23.5100002288818
2000-05-05,-26.875,312.125,0,23.75
2000-05-05,-26.625,311.375,0,23.8599987030029
2000-05-05,-26.625,311.625,0,23.7899990081787
2000-05-05,-26.625,311.875,0,23.7799987792969
2000-05-05,-26.625,312.125,0,23.9099998474121
2000-05-05,-26.375,311.375,0,24.0599994659424
2000-05-05,-26.375,311.625,0,24.0900001525879
2000-05-05,-26.375,311.875,0,24.0100002288818
2000-05-05,-26.375,312.125,0,24.0799999237061
2000-05-05,-26.125,311.625,0,24.4799995422363
2000-05-05,-26.125,311.875,0,24.3299999237061
2000-05-05,-26.125,312.125,0,24.3199996948242
2000-05-05,-25.875,311.625,0,24.9099998474121
2000-05-05,-25.875,311.875,0,24.7399997711182
2000-05-05,-25.875,312.125,0,24.6700000762939
2000-05-06,-28.875,310.875,0,22.25
2000-05-06,-28.875,311.125,0,22.2299995422363
2000-05-06,-28.875,311.375,0,22.4200000762939
2000-05-06,-28.875,311.625,0,22.8899993896484
2000-05-06,-28.875,311.875,0,23.3999996185303
2000-05-06,-28.875,312.125,0,23.8599987030029
2000-05-06,-28.625,311.125,0,22.2099990844727
2000-05-06,-28.625,311.375,0,22.3400001525879
2000-05-06,-28.625,311.625,0,22.7399997711182
2000-05-06,-28.625,311.875,0,23.2600002288818
2000-05-06,-28.625,312.125,0,23.7799987792969
2000-05-06,-28.375,311.375,0,22.4200000762939
2000-05-06,-28.375,311.625,0,22.75
2000-05-06,-28.375,311.875,0,23.2299995422363
2000-05-06,-28.375,312.125,0,23.8099994659424
2000-05-06,-28.125,311.375,0,22.519998550415
2000-05-06,-28.125,311.625,0,22.8099994659424
2000-05-06,-28.125,311.875,0,23.2600002288818
2000-05-06,-28.125,312.125,0,23.8799991607666
2000-05-06,-27.875,311.625,0,22.9099998474121
2000-05-06,-27.875,311.875,0,23.25
2000-05-06,-27.875,312.125,0,23.8799991607666
2000-05-06,-27.625,311.625,0,22.9499988555908
2000-05-06,-27.625,311.875,0,23.2299995422363
2000-05-06,-27.625,312.125,0,23.8099994659424
2000-05-06,-27.375,311.625,0,22.9599990844727
2000-05-06,-27.375,311.875,0,23.1999988555908
2000-05-06,-27.375,312.125,0,23.689998626709
2000-05-06,-27.125,311.625,0,23.1700000762939
2000-05-06,-27.125,311.875,0,23.3199996948242
2000-05-06,-27.125,312.125,0,23.689998626709
2000-05-06,-26.875,311.375,0,23.6700000762939
2000-05-06,-26.875,311.625,0,23.5299987792969
2000-05-06,-26.875,311.875,0,23.5699996948242
2000-05-06,-26.875,312.125,0,23.7999992370605
2000-05-06,-26.625,311.375,0,24.0100002288818
2000-05-06,-26.625,311.625,0,23.9200000762939
2000-05-06,-26.625,311.875,0,23.8500003814697
2000-05-06,-26.625,312.125,0,23.9300003051758
2000-05-06,-26.375,311.375,0,24.2799987792969
2000-05-06,-26.375,311.625,0,24.2799987792969
2000-05-06,-26.375,311.875,0,24.1399993896484
2000-05-06,-26.375,312.125,0,24.1199989318848
2000-05-06,-26.125,311.625,0,24.689998626709
2000-05-06,-26.125,311.875,0,24.5
2000-05-06,-26.125,312.125,0,24.3999996185303
2000-05-06,-25.875,311.625,0,25.1099987030029
2000-05-06,-25.875,311.875,0,24.9300003051758
2000-05-06,-25.875,312.125,0,24.769998550415
2000-05-07,-28.875,310.875,0,22.2799987792969
2000-05-07,-28.875,311.125,0,22.25
2000-05-07,-28.875,311.375,0,22.3400001525879
2000-05-07,-28.875,311.625,0,22.6399993896484
2000-05-07,-28.875,311.875,0,23.0699996948242
2000-05-07,-28.875,312.125,0,23.5100002288818
2000-05-07,-28.625,311.125,0,22.2299995422363
2000-05-07,-28.625,311.375,0,22.2799987792969
2000-05-07,-28.625,311.625,0,22.5499992370605
2000-05-07,-28.625,311.875,0,22.9599990844727
2000-05-07,-28.625,312.125,0,23.4799995422363
2000-05-07,-28.375,311.375,0,22.3899993896484
2000-05-07,-28.375,311.625,0,22.5799999237061
2000-05-07,-28.375,311.875,0,22.9699993133545
2000-05-07,-28.375,312.125,0,23.5399990081787
2000-05-07,-28.125,311.375,0,22.4899997711182
2000-05-07,-28.125,311.625,0,22.689998626709
2000-05-07,-28.125,311.875,0,23.0699996948242
2000-05-07,-28.125,312.125,0,23.689998626709
2000-05-07,-27.875,311.625,0,22.8299999237061
2000-05-07,-27.875,311.875,0,23.1599998474121
2000-05-07,-27.875,312.125,0,23.7999992370605
2000-05-07,-27.625,311.625,0,22.8299999237061
2000-05-07,-27.625,311.875,0,23.1599998474121
2000-05-07,-27.625,312.125,0,23.7899990081787
2000-05-07,-27.375,311.625,0,22.8500003814697
2000-05-07,-27.375,311.875,0,23.1199989318848
2000-05-07,-27.375,312.125,0,23.6800003051758
2000-05-07,-27.125,311.625,0,23.0399990081787
2000-05-07,-27.125,311.875,0,23.2399997711182
2000-05-07,-27.125,312.125,0,23.6399993896484
2000-05-07,-26.875,311.375,0,23.6000003814697
2000-05-07,-26.875,311.625,0,23.439998626709
2000-05-07,-26.875,311.875,0,23.3999996185303
2000-05-07,-26.875,312.125,0,23.6599998474121
2000-05-07,-26.625,311.375,0,23.9699993133545
2000-05-07,-26.625,311.625,0,23.8500003814697
2000-05-07,-26.625,311.875,0,23.7099990844727
2000-05-07,-26.625,312.125,0,23.7099990844727
2000-05-07,-26.375,311.375,0,24.2999992370605
2000-05-07,-26.375,311.625,0,24.2600002288818
2000-05-07,-26.375,311.875,0,24.0499992370605
2000-05-07,-26.375,312.125,0,23.8799991607666
2000-05-07,-26.125,311.625,0,24.6599998474121
2000-05-07,-26.125,311.875,0,24.439998626709
2000-05-07,-26.125,312.125,0,24.1499996185303
2000-05-07,-25.875,311.625,0,25.0900001525879
2000-05-07,-25.875,311.875,0,24.8400001525879
2000-05-07,-25.875,312.125,0,24.5399990081787
2000-05-08,-28.875,310.875,0,22.0200004577637
2000-05-08,-28.875,311.125,0,22.0799999237061
2000-05-08,-28.875,311.375,0,22.2099990844727
2000-05-08,-28.875,311.625,0,22.5100002288818
2000-05-08,-28.875,311.875,0,22.8799991607666
2000-05-08,-28.875,312.125,0,23.269998550415
2000-05-08,-28.625,311.125,0,22.1099987030029
2000-05-08,-28.625,311.375,0,22.2099990844727
2000-05-08,-28.625,311.625,0,22.4499988555908
2000-05-08,-28.625,311.875,0,22.8199996948242
2000-05-08,-28.625,312.125,0,23.2899990081787
2000-05-08,-28.375,311.375,0,22.3299999237061
2000-05-08,-28.375,311.625,0,22.5
2000-05-08,-28.375,311.875,0,22.8699989318848
2000-05-08,-28.375,312.125,0,23.4099998474121
2000-05-08,-28.125,311.375,0,22.4300003051758
2000-05-08,-28.125,311.625,0,22.6299991607666
2000-05-08,-28.125,311.875,0,23.0100002288818
2000-05-08,-28.125,312.125,0,23.6099987030029
2000-05-08,-27.875,311.625,0,22.7899990081787
2000-05-08,-27.875,311.875,0,23.1299991607666
2000-05-08,-27.875,312.125,0,23.7600002288818
2000-05-08,-27.625,311.625,0,22.8199996948242
2000-05-08,-27.625,311.875,0,23.1599998474121
2000-05-08,-27.625,312.125,0,23.7899990081787
2000-05-08,-27.375,311.625,0,22.8400001525879
2000-05-08,-27.375,311.875,0,23.1399993896484
2000-05-08,-27.375,312.125,0,23.6999988555908
2000-05-08,-27.125,311.625,0,22.9899997711182
2000-05-08,-27.125,311.875,0,23.1999988555908
2000-05-08,-27.125,312.125,0,23.6299991607666
2000-05-08,-26.875,311.375,0,23.4899997711182
2000-05-08,-26.875,311.625,0,23.3199996948242
2000-05-08,-26.875,311.875,0,23.3400001525879
2000-05-08,-26.875,312.125,0,23.6000003814697
2000-05-08,-26.625,311.375,0,23.769998550415
2000-05-08,-26.625,311.625,0,23.6700000762939
2000-05-08,-26.625,311.875,0,23.5799999237061
2000-05-08,-26.625,312.125,0,23.6299991607666
2000-05-08,-26.375,311.375,0,24.0699996948242
2000-05-08,-26.375,311.625,0,24.0499992370605
2000-05-08,-26.375,311.875,0,23.8799991607666
2000-05-08,-26.375,312.125,0,23.7600002288818
2000-05-08,-26.125,311.625,0,24.439998626709
2000-05-08,-26.125,311.875,0,24.2399997711182
2000-05-08,-26.125,312.125,0,24.0100002288818
2000-05-08,-25.875,311.625,0,24.8699989318848
2000-05-08,-25.875,311.875,0,24.6399993896484
2000-05-08,-25.875,312.125,0,24.3500003814697
2000-05-09,-28.875,310.875,0,21.7999992370605
2000-05-09,-28.875,311.125,0,21.8400001525879
2000-05-09,-28.875,311.375,0,21.9300003051758
2000-05-09,-28.875,311.625,0,22.1999988555908
2000-05-09,-28.875,311.875,0,22.5399990081787
2000-05-09,-28.875,312.125,0,22.9300003051758
2000-05-09,-28.625,311.125,0,21.7899990081787
2000-05-09,-28.625,311.375,0,21.8599987030029
2000-05-09,-28.625,311.625,0,22.0799999237061
2000-05-09,-28.625,311.875,0,22.439998626709
2000-05-09,-28.625,312.125,0,22.9099998474121
2000-05-09,-28.375,311.375,0,21.8799991607666
2000-05-09,-28.375,311.625,0,21.9899997711182
2000-05-09,-28.375,311.875,0,22.3099994659424
2000-05-09,-28.375,312.125,0,22.8299999237061
2000-05-09,-28.125,311.375,0,21.8500003814697
2000-05-09,-28.125,311.625,0,21.9699993133545
2000-05-09,-28.125,311.875,0,22.2999992370605
2000-05-09,-28.125,312.125,0,22.8799991607666
2000-05-09,-27.875,311.625,0,22.0499992370605
2000-05-09,-27.875,311.875,0,22.3299999237061
2000-05-09,-27.875,312.125,0,22.9200000762939
2000-05-09,-27.625,311.625,0,22.0799999237061
2000-05-09,-27.625,311.875,0,22.3500003814697
2000-05-09,-27.625,312.125,0,22.9200000762939
2000-05-09,-27.375,311.625,0,22.1599998474121
2000-05-09,-27.375,311.875,0,22.3899993896484
2000-05-09,-27.375,312.125,0,22.8999996185303
2000-05-09,-27.125,311.625,0,22.3999996185303
2000-05-09,-27.125,311.875,0,22.5499992370605
2000-05-09,-27.125,312.125,0,22.939998626709
2000-05-09,-26.875,311.375,0,23.0299987792969
2000-05-09,-26.875,311.625,0,22.8199996948242
2000-05-09,-26.875,311.875,0,22.8299999237061
2000-05-09,-26.875,312.125,0,23.0599994659424
2000-05-09,-26.625,311.375,0,23.2799987792969
2000-05-09,-26.625,311.625,0,23.1399993896484
2000-05-09,-26.625,311.875,0,23.0399990081787
2000-05-09,-26.625,312.125,0,23.1099987030029
2000-05-09,-26.375,311.375,0,23.5599994659424
2000-05-09,-26.375,311.625,0,23.519998550415
2000-05-09,-26.375,311.875,0,23.3599987030029
2000-05-09,-26.375,312.125,0,23.269998550415
2000-05-09,-26.125,311.625,0,23.8699989318848
2000-05-09,-26.125,311.875,0,23.689998626709
2000-05-09,-26.125,312.125,0,23.5299987792969
2000-05-09,-25.875,311.625,0,24.3099994659424
2000-05-09,-25.875,311.875,0,24.1199989318848
2000-05-09,-25.875,312.125,0,23.8799991607666
2000-05-10,-28.875,310.875,0,21.6499996185303
2000-05-10,-28.875,311.125,0,21.7199993133545
2000-05-10,-28.875,311.375,0,21.8599987030029
2000-05-10,-28.875,311.625,0,22.1700000762939
2000-05-10,-28.875,311.875,0,22.5399990081787
2000-05-10,-28.875,312.125,0,22.9599990844727
2000-05-10,-28.625,311.125,0,21.7299995422363
2000-05-10,-28.625,311.375,0,21.7999992370605
2000-05-10,-28.625,311.625,0,21.9899997711182
2000-05-10,-28.625,311.875,0,22.3699989318848
2000-05-10,-28.625,312.125,0,22.8699989318848
2000-05-10,-28.375,311.375,0,21.8099994659424
2000-05-10,-28.375,311.625,0,21.9200000762939
2000-05-10,-28.375,311.875,0,22.1999988555908
2000-05-10,-28.375,312.125,0,22.7299995422363
2000-05-10,-28.125,311.375,0,21.7999992370605
2000-05-10,-28.125,311.625,0,21.8799991607666
2000-05-10,-28.125,311.875,0,22.1499996185303
2000-05-10,-28.125,312.125,0,22.6800003051758
2000-05-10,-27.875,311.625,0,21.9300003051758
2000-05-10,-27.875,311.875,0,22.1700000762939
2000-05-10,-27.875,312.125,0,22.6700000762939
2000-05-10,-27.625,311.625,0,21.9799995422363
2000-05-10,-27.625,311.875,0,22.2099990844727
2000-05-10,-27.625,312.125,0,22.7099990844727
2000-05-10,-27.375,311.625,0,22.1099987030029
2000-05-10,-27.375,311.875,0,22.3199996948242
2000-05-10,-27.375,312.125,0,22.769998550415
2000-05-10,-27.125,311.625,0,22.3599987030029
2000-05-10,-27.125,311.875,0,22.5100002288818
2000-05-10,-27.125,312.125,0,22.8699989318848
2000-05-10,-26.875,311.375,0,22.8699989318848
2000-05-10,-26.875,311.625,0,22.689998626709
2000-05-10,-26.875,311.875,0,22.7099990844727
2000-05-10,-26.875,312.125,0,22.939998626709
2000-05-10,-26.625,311.375,0,22.9300003051758
2000-05-10,-26.625,311.625,0,22.8199996948242
2000-05-10,-26.625,311.875,0,22.7600002288818
2000-05-10,-26.625,312.125,0,22.8400001525879
2000-05-10,-26.375,311.375,0,23.0399990081787
2000-05-10,-26.375,311.625,0,23.0299987792969
2000-05-10,-26.375,311.875,0,22.8699989318848
2000-05-10,-26.375,312.125,0,22.7799987792969
2000-05-10,-26.125,311.625,0,23.2099990844727
2000-05-10,-26.125,311.875,0,23.019998550415
2000-05-10,-26.125,312.125,0,22.8699989318848
2000-05-10,-25.875,311.625,0,23.6199989318848
2000-05-10,-25.875,311.875,0,23.3899993896484
2000-05-10,-25.875,312.125,0,23.1299991607666
2000-05-11,-28.875,310.875,0,21.5599994659424
2000-05-11,-28.875,311.125,0,21.5799999237061
2000-05-11,-28.875,311.375,0,21.689998626709
2000-05-11,-28.875,311.625,0,22.0200004577637
2000-05-11,-28.875,311.875,0,22.5100002288818
2000-05-11,-28.875,312.125,0,23.0399990081787
2000-05-11,-28.625,311.125,0,21.7099990844727
2000-05-11,-28.625,311.375,0,21.6499996185303
2000-05-11,-28.625,311.625,0,21.8999996185303
2000-05-11,-28.625,311.875,0,22.3799991607666
2000-05-11,-28.625,312.125,0,23.0299987792969
2000-05-11,-28.375,311.375,0,21.7199993133545
2000-05-11,-28.375,311.625,0,21.8500003814697
2000-05-11,-28.375,311.875,0,22.1599998474121
2000-05-11,-28.375,312.125,0,22.8299999237061
2000-05-11,-28.125,311.375,0,21.8500003814697
2000-05-11,-28.125,311.625,0,21.8400001525879
2000-05-11,-28.125,311.875,0,22.0599994659424
2000-05-11,-28.125,312.125,0,22.6800003051758
2000-05-11,-27.875,311.625,0,21.939998626709
2000-05-11,-27.875,311.875,0,22.0599994659424
2000-05-11,-27.875,312.125,0,22.6000003814697
2000-05-11,-27.625,311.625,0,22
2000-05-11,-27.625,311.875,0,22.1399993896484
2000-05-11,-27.625,312.125,0,22.6299991607666
2000-05-11,-27.375,311.625,0,22.0900001525879
2000-05-11,-27.375,311.875,0,22.2399997711182
2000-05-11,-27.375,312.125,0,22.6399993896484
2000-05-11,-27.125,311.625,0,22.2600002288818
2000-05-11,-27.125,311.875,0,22.4099998474121
2000-05-11,-27.125,312.125,0,22.769998550415
2000-05-11,-26.875,311.375,0,22.6299991607666
2000-05-11,-26.875,311.625,0,22.4599990844727
2000-05-11,-26.875,311.875,0,22.5299987792969
2000-05-11,-26.875,312.125,0,22.8799991607666
2000-05-11,-26.625,311.375,0,22.6299991607666
2000-05-11,-26.625,311.625,0,22.5399990081787
2000-05-11,-26.625,311.875,0,22.519998550415
2000-05-11,-26.625,312.125,0,22.7399997711182
2000-05-11,-26.375,311.375,0,22.7299995422363
2000-05-11,-26.375,311.625,0,22.6999988555908
2000-05-11,-26.375,311.875,0,22.5900001525879
2000-05-11,-26.375,312.125,0,22.6000003814697
2000-05-11,-26.125,311.625,0,22.9699993133545
2000-05-11,-26.125,311.875,0,22.7799987792969
2000-05-11,-26.125,312.125,0,22.6700000762939
2000-05-11,-25.875,311.625,0,23.4499988555908
2000-05-11,-25.875,311.875,0,23.1999988555908
2000-05-11,-25.875,312.125,0,22.939998626709
2000-05-12,-28.875,310.875,0,21.75
2000-05-12,-28.875,311.125,0,21.7299995422363
2000-05-12,-28.875,311.375,0,21.75
2000-05-12,-28.875,311.625,0,22.0900001525879
